,Project,url_base,url,html_string,html_lang
#c2425 + .grid .card-grid__column:nth-of-type(2) .content-card.content-card--primary:before {background-image: url(/fileadmin/Bilder/Icons/Icon_Akademie.png);}
#c2425 + .grid .card-grid__column:nth-of-type(3) .content-card.content-card--primary:before {background-image: url(/fileadmin/Bilder/Icons/Icon_Kontakt.png);}
#c2425 + .grid .content-card.content-card--primary .content-card__cta {background-color:#3482b3;}

/*Stellenanzeigen*/
.page--id-1000024 .top-bar--medium~.wrap--content {padding-top:1rem;}

.page--id-1000024 .navigation--breadcrumb {display:none;}

/* Startseite */
.page--id-1 main {background:#A3D9E7;padding:0 0 2rem 0;margin-top:0;}
.page--id-1 main .content-card {margin-top:0;border:0.5rem solid #fff;}
.page--id-1 header {background:#A3D9E7;}
#c1301 + .grid .content-card__content {position:relative;}
#c1301 + .grid .content-card__content .button {position: absolute;bottom: .75rem;width: calc(100% - 1.5rem);}
#c1301 + .grid .content-card__text:last-child {margin-bottom: 2rem;}


/* Service-Navigation ausblenden */
.wrap.wrap--service {
  display: none;
}

@media only screen and (min-width: 64rem) {
.navigation__logo { top: 0; }
.top-bar--fixed~.wrap--navigation .navigation__logo {top: 1rem;}
.top-bar--medium~.wrap--content { padding-top: 8rem; }
.top-bar.top-bar--medium {height:8rem;}
.top-bar--medium~.wrap--navigation {height:6rem;}
}

/* Podcast */
toujou-third-party-content {
  margin: 0 auto 2rem;
  background:var(--background-color);
}

.third-party-content__placeholder {
    top: 0;
    position: relative;
    -webkit-transform: none;
    transform: none;
  background:var(--primary-color--light);
}

.podcast {
  position: relative;
  width: auto;
  max-width: 100%;
  margin: 0 auto;
}

iframe {
  display: block;
}

/* Therapy Overview */
.therapy-overview {
  width: 100%;
  max-width: 60rem;
  margin: 0 auto;
}

.therapy-overview .text-columns {
  margin-bottom: 2rem !important;
}

.therapy-overview picture {
    max-width: 8rem;
    margin: 0 auto;
}
/*header background*/
.header--half {background:var(--primary-color--light);}


/* FEEDBACK */
#feedback-Fragebogen-1000052 input.radio {border: none;background: none;margin-right: 1rem;}
#feedback-Fragebogen-1000052 input.radio:before {font-family: FontAwesome;background: none;border: none;content: ""\f006"";display: block;color: var(--font-color--light);}
#feedback-Fragebogen-1000052 input.radio.radio--active:before {content: ""\f005"";color: #002d4b;}

#feedback-Fragebogen-1000052 .input-group.input-group--radio {grid-template-columns: 33.333% 2rem 2rem 2rem 2rem 2rem;}
#feedback-Fragebogen-1000052 .radio-group {grid-column: 2;grid-row: 1;position: relative;display: contents;width: 2rem;}
#feedback-Fragebogen-1000052 .radio__label {color: transparent;width: 2rem;display: inline-block;}

/* Consent-Widget */
.consent-widget {bottom:6rem;}

/* Standorte */
.st2 {font-family:var(--paragraph__family) !important;}:root { --toujou-media-copyright-display: none; }:root { --overlay-font-color: rgb(14, 59, 92); }:root { --overlay-bg-color: rgb(255, 255, 255); }
-->
/*]]>*/
</style>





<script>var dataLayer = [];</script>
<link rel=""apple-touch-icon"" sizes=""60x60"" href=""/fileadmin/toujou/assets/1/favicon/apple-touch-icon-60x60.png"">
<link rel=""apple-touch-icon"" sizes=""76x76"" href=""/fileadmin/toujou/assets/1/favicon/apple-touch-icon-76x76.png"">
<link rel=""apple-touch-icon"" sizes=""120x120"" href=""/fileadmin/toujou/assets/1/favicon/apple-touch-icon-120x120.png"">
<link rel=""apple-touch-icon"" sizes=""152x152"" href=""/fileadmin/toujou/assets/1/favicon/apple-touch-icon-152x152.png"">
<link rel=""apple-touch-icon"" sizes=""180x180"" href=""/fileadmin/toujou/assets/1/favicon/apple-touch-icon-180x180.png"">
<link rel=""icon"" type=""image/png"" sizes=""16x16"" href=""/fileadmin/toujou/assets/1/favicon/favicon-16x16.png"">
<link rel=""icon"" type=""image/png"" sizes=""32x32"" href=""/fileadmin/toujou/assets/1/favicon/favicon-32x32.png"">
<link rel=""icon"" type=""image/png"" sizes=""192x192"" href=""/fileadmin/toujou/assets/1/favicon/android-chrome-192x192.png"">
<link rel=""icon"" type=""image/png"" sizes=""512x512"" href=""/fileadmin/toujou/assets/1/favicon/android-chrome-512x512.png"">
<link rel=""manifest"" href=""/fileadmin/toujou/assets/1/favicon/site.webmanifest"">
<link rel=""mask-icon"" color=""#002D4B"" href=""/fileadmin/toujou/assets/1/favicon/safari-pinned-tab.svg"">

        





    

    <script type=""module"" src=""/_assets/06b6999e3e8a558724cbae14c4a6bac6/build/Javascripts/es6/toujou-webcomponents-bundle.js?1690958585"" ></script>


<script type=""module"" src=""/_assets/06b6999e3e8a558724cbae14c4a6bac6/build/Javascripts/es6/tabi.js?1690958585""></script>


    

<link rel=""stylesheet"" type=""text/css"" href=""/_assets/06b6999e3e8a558724cbae14c4a6bac6/build/Stylesheets/print.css?1690958585"" media=""print""/>









<link rel=""canonical"" href=""https://www.naip.de/standorte/portteam-nrw-gmbh/""/>

<!-- This site is optimized with the Yoast SEO for TYPO3 plugin - https://yoast.com/typo3-extensions-seo/ -->
<script type=""application/ld+json"">[{""@context"":""https:\/\/www.schema.org"",""@type"":""BreadcrumbList"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""item"":{""@id"":""https:\/\/www.naip.de\/"",""name"":""Home""}},{""@type"":""ListItem"",""position"":2,""item"":{""@id"":""https:\/\/www.naip.de\/ueber-uns\/"",""name"":""\u00dcber uns""}},{""@type"":""ListItem"",""position"":3,""item"":{""@id"":""https:\/\/www.naip.de\/ueber-uns\/ueber-naip\/"",""name"":""\u00dcber n:aip""}},{""@type"":""ListItem"",""position"":4,""item"":{""@id"":""https:\/\/www.naip.de\/standorte\/"",""name"":""Standorte""}},{""@type"":""ListItem"",""position"":5,""item"":{""@id"":""https:\/\/www.naip.de\/standorte\/portteam-nrw-gmbh\/"",""name"":""portteam NRW GmbH""}}]}]</script>
</head>
<body>





    





    


<div class=""wrap wrap--master"">
    
        <input id=""navigation-state"" class=""state"" type=""checkbox"" aria-hidden=""true"">
        <input id=""contact-state"" class=""state"" type=""checkbox"" aria-hidden=""true"">
        
        <input id=""selector-state"" class=""state"" type=""checkbox"" aria-hidden=""true"">

        

<toujou-topbar topbarType=""fixed""
               class=""top-bar top-bar--medium top-bar--light top-bar--fixed"">
    <label class=""top-bar__toggle top-bar__toggle--menu"" for=""navigation-state"" id=""navigation-trigger"">
        
        

        <html data-namespace-typo3-fluid=""true"">

    <span class=""burger"" role=""button"">
        <span></span>
        <span></span>
        <span></span>
        <span></span>
        <span></span>
        <span></span>
    </span>

</html>

    </label>
    
            
                <a class=""top-bar__title"" href=""/"">n:aip</a>
            
        

    

    

    
            
                    <label for=""contact-state"" class=""navigation-contact navigation-contact--mobile""></label>
                    <span class=""top-bar__toggle top-bar__toggle--contact""><span></span></span>
                
        
</toujou-topbar>



        


    <div class=""wrap wrap--service wrap--primary"">
        <div class=""wrap__inner wrap__inner--service"">
            
            


    

<ul class=""navigation navigation--service"">
    
        <li class=""navigation-item navigation-item--service"">
            
            
                    <a class=""navigation-item__link"" href=""/feedback/"">
                        Feedback
                    </a>
                
            <svg viewBox=""0 0 40 1"" preserveAspectRatio=""none"" class=""navigation-item__line"">
                <path d=""M0 1 L40 1""/>
            </svg>
            
        </li>
    
</ul>





            
        </div>
    </div>



<div class=""wrap wrap--navigation wrap--navigation-light"">
    



    

        


    

<ul id=""mainNavigation"" class=""navigation navigation--main navigation--first-level navigation--small navigation--fixed"">
    
        
        <li class=""navigation-item navigation-item--first-level navigation-item--hasSubNav"" page-uid=""217"">
            
                <input class=""navigation-item__state state""
                       id=""navigation-item-1-217"" type=""checkbox""/>
            
            
                    
                    <a class=""navigation-item__link navigation-item__link--217-page-uid"" href=""/patienten-angehoerige/"">
                        Patienten &amp; Angehörige
                    </a>
                
            <svg viewBox=""0 0 40 1"" preserveAspectRatio=""none"" class=""navigation-item__line"">
                <path d=""M0 1 L40 1""/>
            </svg>
            
                <label class=""navigation-item__toggle-state""
                       for=""navigation-item-1-217""></label>
                



    

<ul class=""navigation navigation--sub-nav navigation--second-level"">
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000067"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000067-page-uid"" href=""/service-navigation/kontakt/"">
                        Kontakt
                    </a>
                

            
        </li>
    
</ul>



            
        </li>
    
        
        <li class=""navigation-item navigation-item--first-level navigation-item--hasSubNav"" page-uid=""218"">
            
                <input class=""navigation-item__state state""
                       id=""navigation-item-1-218"" type=""checkbox""/>
            
            
                    
                    <a class=""navigation-item__link navigation-item__link--218-page-uid"" href=""/aerzte-klinik-pflege/"">
                        Ärzte, Klinik &amp; Pflege
                    </a>
                
            <svg viewBox=""0 0 40 1"" preserveAspectRatio=""none"" class=""navigation-item__line"">
                <path d=""M0 1 L40 1""/>
            </svg>
            
                <label class=""navigation-item__toggle-state""
                       for=""navigation-item-1-218""></label>
                



    

    

<ul class=""navigation navigation--sub-nav navigation--second-level"">
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000030"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000030-page-uid"" href=""/aerzte-klinik-pflege/aerzte/"">
                        Ärzte
                    </a>
                

            
        </li>
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000037"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000037-page-uid"" href=""/aerzte-klinik-pflege/klinik-pflege/"">
                        Klinik &amp; Pflege
                    </a>
                

            
        </li>
    
</ul>



            
        </li>
    
        
        <li class=""navigation-item navigation-item--first-level navigation-item--hasSubNav"" page-uid=""1000007"">
            
                <input class=""navigation-item__state state""
                       id=""navigation-item-1-1000007"" type=""checkbox""/>
            
            
                    
                    <a class=""navigation-item__link navigation-item__link--1000007-page-uid"" href=""/therapien/"">
                        Therapien
                    </a>
                
            <svg viewBox=""0 0 40 1"" preserveAspectRatio=""none"" class=""navigation-item__line"">
                <path d=""M0 1 L40 1""/>
            </svg>
            
                <label class=""navigation-item__toggle-state""
                       for=""navigation-item-1-1000007""></label>
                



    

    

    

    

    

    

    

<ul class=""navigation navigation--sub-nav navigation--second-level"">
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000015"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000015-page-uid"" href=""/leistungen/therapien/parenterale-ernaehrung/"">
                        Parenterale Ernährung
                    </a>
                

            
        </li>
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000014"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000014-page-uid"" href=""/leistungen/therapien/enterale-ernaehrung/"">
                        Enterale Ernährung
                    </a>
                

            
        </li>
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000013"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000013-page-uid"" href=""/leistungen/therapien/wundversorgung/"">
                        Wundversorgung
                    </a>
                

            
        </li>
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000012"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000012-page-uid"" href=""/leistungen/therapien/ableitende-inkontinenz/"">
                        Ableitende Inkontinenz
                    </a>
                

            
        </li>
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000011"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000011-page-uid"" href=""/leistungen/therapien/stomaversorgung/"">
                        Stomaversorgung
                    </a>
                

            
        </li>
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000010"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000010-page-uid"" href=""/leistungen/therapien/tracheostomaversorgung/"">
                        Tracheostomaversorgung
                    </a>
                

            
        </li>
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000008"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000008-page-uid"" href=""/leistungen/therapien/pharmazeutische-therapien/"">
                        Pharmazeutische Therapien
                    </a>
                

            
        </li>
    
</ul>



            
        </li>
    
        
        <li class=""navigation-item navigation-item--first-level navigation-item--hasSubNav"" page-uid=""2"" active>
            
                <input class=""navigation-item__state state""
                       id=""navigation-item-1-2"" type=""checkbox""/>
            
            
                    
                    <a class=""navigation-item__link navigation-item__link--2-page-uid navigation-item__link--active"" href=""/ueber-uns/"">
                        Über uns
                    </a>
                
            <svg viewBox=""0 0 40 1"" preserveAspectRatio=""none"" class=""navigation-item__line"">
                <path d=""M0 1 L40 1""/>
            </svg>
            
                <label class=""navigation-item__toggle-state""
                       for=""navigation-item-1-2""></label>
                



    
        
    

    
        
    

<ul class=""navigation navigation--sub-nav navigation--second-level navigation--has-subnav"">
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000059"" active>
            
                <input class=""navigation-item__state state""
                       id=""navigation-item-2-1000059"" type=""checkbox""/>
            
            <span class=""navigation-item__link navigation-item__link--1000059-page-uid navigation-item__link--active"">Über n:aip</span>

            
                <label class=""navigation-item__toggle-state""
                       for=""navigation-item-2-1000059""></label>
                

<ul class=""navigation navigation--sub-nav navigation--third-level"">
    
        <li class=""navigation-item navigation-item--third-level"" page-uid=""1000033"">
            
                    <a class=""navigation-item__link navigation-item__link--1000033-page-uid"" href=""/ueber-uns/film-herr-k-will-nach-hause/"">
                        Film
                    </a>
                
        </li>
    
        <li class=""navigation-item navigation-item--third-level"" page-uid=""4"" active>
            
                    <a class=""navigation-item__link navigation-item__link--4-page-uid navigation-item__link--active"" href=""/standorte/"">
                        Standorte
                    </a>
                
        </li>
    
        <li class=""navigation-item navigation-item--third-level"" page-uid=""1000006"">
            
                    <a class=""navigation-item__link navigation-item__link--1000006-page-uid"" href=""/ueber-uns/akademie/"">
                        Akademie
                    </a>
                
        </li>
    
        <li class=""navigation-item navigation-item--third-level"" page-uid=""1000039"">
            
                    <a class=""navigation-item__link navigation-item__link--1000039-page-uid"" href=""/ueber-uns/fragen/"">
                        Fragen
                    </a>
                
        </li>
    
        <li class=""navigation-item navigation-item--third-level"" page-uid=""1000002"">
            
                    <a class=""navigation-item__link navigation-item__link--1000002-page-uid"" href=""/ueber-uns/engagement/"">
                        Engagement
                    </a>
                
        </li>
    
</ul>



            
        </li>
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000065"">
            
                <input class=""navigation-item__state state""
                       id=""navigation-item-2-1000065"" type=""checkbox""/>
            
            <span class=""navigation-item__link navigation-item__link--1000065-page-uid"">Marken</span>

            
                <label class=""navigation-item__toggle-state""
                       for=""navigation-item-2-1000065""></label>
                

<ul class=""navigation navigation--sub-nav navigation--third-level"">
    
        <li class=""navigation-item navigation-item--third-level"" page-uid=""1000005"">
            
                    <a class=""navigation-item__link navigation-item__link--1000005-page-uid"" href=""/ueber-uns/caremanager/"">
                        care:manager®
                    </a>
                
        </li>
    
        <li class=""navigation-item navigation-item--third-level"" page-uid=""1000004"">
            
                    <a class=""navigation-item__link navigation-item__link--1000004-page-uid"" href=""/ueber-uns/softcaremanager/"">
                        softcare:manager®
                    </a>
                
        </li>
    
        <li class=""navigation-item navigation-item--third-level"" page-uid=""1000031"">
            
                    <a class=""navigation-item__link navigation-item__link--1000031-page-uid"" href=""/ueber-uns/caremanager-therapie-prozess/"">
                        care:manager T.H.E.R.A.P.I.E® Prozess
                    </a>
                
        </li>
    
</ul>



            
        </li>
    
</ul>



            
        </li>
    
        
        <li class=""navigation-item navigation-item--first-level navigation-item--hasSubNav"" page-uid=""3"">
            
                <input class=""navigation-item__state state""
                       id=""navigation-item-1-3"" type=""checkbox""/>
            
            
                    
                    <a class=""navigation-item__link navigation-item__link--3-page-uid"" href=""/karriere/"">
                        Karriere
                    </a>
                
            <svg viewBox=""0 0 40 1"" preserveAspectRatio=""none"" class=""navigation-item__line"">
                <path d=""M0 1 L40 1""/>
            </svg>
            
                <label class=""navigation-item__toggle-state""
                       for=""navigation-item-1-3""></label>
                



    

    

    

    

<ul class=""navigation navigation--sub-nav navigation--second-level"">
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000025"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000025-page-uid"" href=""/karriere/naip-als-arbeitgeber/"">
                        n:aip als Arbeitgeber
                    </a>
                

            
        </li>
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000024"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000024-page-uid"" href=""/karriere/stellenangebote/"">
                        Stellenangebote
                    </a>
                

            
        </li>
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000022"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000022-page-uid"" href=""/karriere/initiativbewerbung/"">
                        Initiativbewerbung
                    </a>
                

            
        </li>
    
        <li class=""navigation-item navigation-item--second-level"" page-uid=""1000023"">
            
            
                    <a class=""navigation-item__link navigation-item__link--1000023-page-uid"" href=""/karriere/faq/"">
                        FAQ
                    </a>
                

            
        </li>
    
</ul>



            
        </li>
    
</ul>





        
            


    

<ul class=""navigation navigation--service"">
    
        <li class=""navigation-item navigation-item--service"">
            
            
                    <a class=""navigation-item__link"" href=""/feedback/"">
                        Feedback
                    </a>
                
            <svg viewBox=""0 0 40 1"" preserveAspectRatio=""none"" class=""navigation-item__line"">
                <path d=""M0 1 L40 1""/>
            </svg>
            
        </li>
    
</ul>





        

        

<a class=""navigation__logo navigation__logo--horizontal navigation__logo--medium navigation__logo--pixel"" href=""/"">
    
    
            
                
            
            <img class=""logo"" loading=""lazy"" src=""/fileadmin/Bilder/Logo/logo.png"" width=""200"" height=""100"" alt="""" />
        

</a>






        
    

</div>








    
    <div class=""wrap wrap--content"">
        <!--TYPO3SEARCH_begin-->
        
            
        
        <!--TYPO3SEARCH_end-->
        <main>
            
                

	
		<ol class=""navigation navigation--breadcrumb"">
			
				
					<li class=""navigation-item navigation-item--breadcrumb"">
						
                                
								<a aria-label=""Home"" class=""navigation-item__link"" href=""/""><span>Home</span></a>
							
					</li>
				
			
				
					<li class=""navigation-item navigation-item--breadcrumb"">
						
                                
								<a aria-label=""Über uns"" class=""navigation-item__link"" href=""/ueber-uns/""><span>Über uns</span></a>
							
					</li>
				
			
				
					<li class=""navigation-item navigation-item--breadcrumb"">
						
                                
								<a aria-label=""Standorte"" class=""navigation-item__link"" href=""/standorte/""><span>Standorte</span></a>
							
					</li>
				
			
				
					<li class=""navigation-item navigation-item--breadcrumb"">
						
								
								<span><span>portteam NRW GmbH</span></span>
							
					</li>
				
			
		</ol>
	



            
            <!--TYPO3SEARCH_begin-->
            
	

	
		
	




		
		
			
			
					
							
						
				
			
					
				
			
<span id=""c1000072""></span>














<div class=""grid grid--2"">
	<div class=""grid__column grid__column--colspan-2"">
		<div class=""card-text card-text--left"">
			<div class=""card-text__text"">
				
	<h1>portteam NRW GmbH</h1>
<p>Telefon: <a href=""tel:+4922043006768"">+49 2204 3006768</a>&nbsp;<br> Fax: <a href=""tel:+4922043006769"">+49 2204 300 6769 </a></p>
<p>Email:&nbsp;<a href=""mailto:info@protteam-nrw.de"">info@portteam-nrw.de </a></p>
<h3>Postanschrift</h3>
<p>Am Böttcherberg 10<br> 51427 Bergisch Gladbach</p>

			</div>
			<div class=""card-text__card"">
				
    
        
                
                    
                            






        <div class=""content-card content-card--vertical content-card--primary content-card--design-default"">
            
    
    <div class=""content-card__content"">
        <h3 class=""content-card__title"">Therapien</h3>
        
            <p class="" content-card__text"">Bei folgenden Therapien können Sie sich gerne an uns wenden:</p><ul class=""list""> 	<li>Parenterale Ernährung</li> 	<li>Enterale Ernährung</li> </ul>
        
        
    </div>

        </div>
    





                        
                
            
    

			</div>
		</div>
	</div>
</div>



			

			

			
				<hr class=""divider divider--primary"" />
			
		
			
			
					
				
			
					
						<div class=""grid grid--1"">
							<div class=""grid__column"">
					
				
			


	<span id=""c1000071""></span>

    





<toujou-slider
    class=""slider slider--logo slider--preserve-ratio slider--primary""
     slides-to-show=""2""
     breakpoints=""[{&quot;breakpoint&quot;:&quot;640&quot;,&quot;settings&quot;:{&quot;slidesToShow&quot;:&quot;3&quot;}},{&quot;breakpoint&quot;:&quot;840&quot;,&quot;settings&quot;:{&quot;slidesToShow&quot;:&quot;4&quot;}},{&quot;breakpoint&quot;:&quot;1028&quot;,&quot;settings&quot;:{&quot;slidesToShow&quot;:&quot;5&quot;}}]""
    
    
>
    

    <div class=""slider__frame"">
        
        
            
                <div style="""">
                    
	<img src=""/fileadmin/_processed_/c/b/csm_csm_parenterale_ernaehrung_74afc26179_00da51df94.png"" width=""180"" height=""147"" data-width=""180"" data-height=""147"" data-focus-area=""{&quot;x&quot;:60,&quot;y&quot;:49,&quot;width&quot;:60,&quot;height&quot;:49}"" alt="""" loading=""lazy"" />
    

                </div>
            
        
            
                <div style="""">
                    
	<img src=""/fileadmin/_processed_/a/a/csm_csm_enterale_ernaehrung_f16c72c1f6_8ebfc66fa0.png"" width=""180"" height=""147"" data-width=""180"" data-height=""147"" data-focus-area=""{&quot;x&quot;:60,&quot;y&quot;:49,&quot;width&quot;:60,&quot;height&quot;:49}"" alt="""" loading=""lazy"" />
    

                </div>
            
        
    
    </div>

    <html>
<span class=""slider__control slider__control--prev"">
    <svg height=""24"" width=""24"" viewBox=""0 0 24 24"" preserveAspectRatio=""xMidYMid meet"">
        <use xlink:href=""#arrow_left""/>
    </svg>
</span>
<span class=""slider__control slider__control--next"">
    <svg height=""24"" width=""24"" viewBox=""0 0 24 24"" preserveAspectRatio=""xMidYMid meet"">
        <use xlink:href=""#arrow_right""/>
    </svg>
</span>
</html>

    <html>
<div class=""slider__pagination""></div>
</html>

</toujou-slider>









			

			
				
						</div>
					</div>
				
			

			
		
	





	

	

	

            
    


            <!--TYPO3SEARCH_end-->
        </main>
        
            


    

<footer class=""footer"">
    
            <div class=""footer__content footer__content--custom"">
                
                    
<span id=""c2232""></span>




    
            
        
    
            <div class=""grid grid--2"">
                <div class=""grid__column grid__column--colspan-2"">
                    
    <div class=""text-columns text-columns--3 "" >
        
            
                <div class=""text-columns__column"">
                    
                    

                    <div class=""text-columns__text"">
                        


	
		<p class=""notes""><strong>So erreichen Sie uns:</strong></p>
<p><em>Telefon:</em><a href=""tel:0049911723020"">+49 (0)911 72302-0</a></p>
<p><em>Fax:</em> +49 (0)911 72302-111</p>
<p><em>Email:</em><a href=""mailto:info@naip.de"">info@naip.de</a></p>
<p><em>Adresse:</em> Kaiserstr. 168-170<br> 90763 Fürth</p>
	





                    </div>

                    
                </div>
            
        
            
                <div class=""text-columns__column"">
                    
                    

                    <div class=""text-columns__text"">
                        


	
		<p class=""notes""><strong>Webseiten-Navigation</strong></p>
<p><a href=""/patienten-angehoerige/"">Patienten &amp; Angehörige</a></p>
<p><a href=""/aerzte-klinik-pflege/"">Ärzte – Klinik – Pflege</a></p>
<p><a href=""/therapien/"">Therapien</a></p>
<p><a href=""/ueber-uns/"">Über Uns</a></p>
<p><a href=""/karriere/"">Karriere</a></p>
	





                    </div>

                    
                </div>
            
        
            
                <div class=""text-columns__column"">
                    
                    

                    <div class=""text-columns__text"">
                        


	
		<p class=""notes""><strong>Social Media</strong></p>
<p class=""infotext social-icon social-icon--facebook""><a href=""https://de-de.facebook.com/pages/naip-Deutschland-GmbH/180765368642611"" target=""_blank"" rel=""noreferrer"">Facebook</a></p>
<p class=""infotext social-icon social-icon--youtube""><a href=""https://www.youtube.com/channel/UCn7R0eDEVRbZgrYs6TfaDAA"" target=""_blank"" rel=""noreferrer"">Youtube</a></p>
<p class=""infotext social-icon social-icon--podcast""><a href=""https://open.spotify.com/show/6djR9NgNnqGGxmdX932Nnw"" target=""_blank"" rel=""noreferrer"">Podcast</a></p>
<p class=""notes""><strong>Vereine</strong></p>
<p class=""infotext icon icon--association""><a href=""https://vvhc.info/"" target=""_blank"" rel=""noreferrer"">Verband&nbsp;Versorgungsqualität<br> Homecare&nbsp;e.V.</a></p>
	





                    </div>

                    
                </div>
            
        
    </div>

                </div>
            </div>
        












                
                    

<span id=""c1000022""></span>
	
    


        <hr />
    









                
                    

<span id=""c2233""></span>

<p class=""font--align-center"">© 2023 n:aip - Die care:manager. All Rights reserved. &nbsp; | &nbsp;&nbsp;<a href=""/impressum/"">Impressum</a>&nbsp; &nbsp;<a href=""/datenschutz/"">Datenschutz&nbsp;</a></p>



                
                    

<span id=""c1000049""></span>
	
    


        <div class=""bubbles"">
  <div class=""bubbles__item"">
    <a class=""bubbles__icon bubbles__icon--contact"" href=""/service-navigation/kontakt/"" title=""Kontakt"">Kontakt</a>
  </div>
  <div class=""bubbles__item"">
    <span class=""bubbles__icon bubbles__icon--search"" title=""Suche"">
    









                
                    

<div class=""indexedsearch-form__element"">
	
	<form method=""post"" class=""indexedsearch-form__form"" id=""tx_indexedsearch_panel"" action=""/suche/?tx_indexedsearch_pi2%5Baction%5D=search&amp;tx_indexedsearch_pi2%5Bcontroller%5D=Search&amp;cHash=fa5ecca2cd00d0199c160f8b35d248c7"">
<div>
<input type=""hidden"" name=""tx_indexedsearch_pi2[__referrer][@extension]"" value="""" />
<input type=""hidden"" name=""tx_indexedsearch_pi2[__referrer][@controller]"" value=""Content"" />
<input type=""hidden"" name=""tx_indexedsearch_pi2[__referrer][@action]"" value=""indexedSearchPanel"" />
<input type=""hidden"" name=""tx_indexedsearch_pi2[__referrer][arguments]"" value=""YTowOnt9ca8438156ca8925c1db9134723788828a6773e89"" />
<input type=""hidden"" name=""tx_indexedsearch_pi2[__referrer][@request]"" value=""{&quot;@extension&quot;:null,&quot;@controller&quot;:&quot;Content&quot;,&quot;@action&quot;:&quot;indexedSearchPanel&quot;}2fb0881f855ff213601c31f33683930f0056c9e2"" />
<input type=""hidden"" name=""tx_indexedsearch_pi2[__trustedProperties]"" value=""{&quot;search&quot;:{&quot;sword&quot;:1,&quot;submitButton&quot;:1}}f7f29c84b137cebdd045fb55b831197051faaaef"" />
</div>

		<fieldset class=""indexedsearch-form__fieldset"">
			<div class=""indexedsearch-form__input-group"">
				<input autocomplete=""off"" placeholder=""Suchbegriff..."" class=""indexedsearch-form__input"" type=""text"" name=""tx_indexedsearch_pi2[search][sword]"" />
				<input class=""button button--primary button--expanded indexedsearch-form__button"" type=""submit"" value=""Suchen"" name=""tx_indexedsearch_pi2[search][submitButton]"" />
			</div>
		</fieldset>
	</form>
</div>


                
                    

<span id=""c1000051""></span>
	
    


        </span>
</div>
<div class=""bubbles__item"">
  <a class=""bubbles__icon bubbles__icon--feedback"" title=""Feedback"" href=""/feedback/"">Feedback</a>
</div>
</div>

<script>
  var bubbleButton;

  document.addEventListener('DOMContentLoaded', function() {
    bubbleButton = document.querySelector('.bubbles__icon--search');

    if (bubbleButton) {
      bubbleButton.addEventListener('click', handleButtonClick);
    }
  });

  function handleButtonClick(event) {
    if (event.currentTarget == event.target) {
      bubbleButton.classList.toggle('bubbles__icon--active');
    }
  }

</script>
    









                
                    

<span id=""c1000088""></span>
	
    


        <!-- Start of HubSpot Embed Code -->

<script type=""text/javascript"" id=""hs-script-loader"" async defer src=""//js.hs-scripts.com/8614564.js""></script>

<!-- End of HubSpot Embed Code -->
    









                
            </div>
        
</footer>






        
    </div>
    
        
            <div class=""contact-box"">
